src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\cognitive\ui\WizStep.java,2
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\ui\StylePanelFig.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\cognitive\critics\CrEmptyPackage.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\cognitive\critics\CrUML.java,2
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\activity\ui\UMLActivityDiagram.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\collaboration\ui\UMLCollaborationDiagram.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\deployment\ui\UMLDeploymentDiagram.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\state\ui\UMLStateDiagram.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\static_structure\ui\UMLClassDiagram.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\ui\FigNodeModelElement.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\ui\UMLDiagram.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\use_case\ui\UMLUseCaseDiagram.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\ui\TabTaggedValues.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\diagram\sequence\ui\UMLSequenceDiagram.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\reveng\java\Modeller.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\application\api\Configuration.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\application\api\ArgoModule.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\uml\ui\UMLPlainTextDocument.java,1
